label,narasi
1,"['siang', 'tadi', 'sy', 'mampir', 'distributor', 'es', 'krim', 'merk', 'aice', 'yg', 'sedang', 'marak', 'penetrasi', 'bisnis', 'yg', 'letak', 'selatan', 'tugu', 'lilin', 'makam', 'haji', 'lihat', 'banyak', 'spanduk', 'tulis', 'china', 'sy', 'tanya', 'jaga', 'counter', 'yg', 'depan', 'pinggir', 'jln', 'bos', 'nya', 'orang', 'mana', 'mba', 'jakarta', 'solo', 'jawab', 'orang', 'china', 'lho', 'kok', 'tau', 'kalau', 'org', 'china', 'apa', 'sdh', 'pernah', 'ketemu', 'tris', 'nunjuk', 'buah', 'mobil', 'avanza', 'putih', 'bos', 'dlm', 'mobil', 'ngomongnya', 'aja', 'pake', 'bhs', 'china', 'asli', 'datang', 'china', 'kata', 'penasaran', 'sy', 'tunggu', 'si', 'bos', 'keluar', 'mobil', 'betul', 'nyata', 'chino']"
1,"['video', 'tunjuk', 'anak', 'muslim', 'siksa', 'budha', 'myanmar']"
1,"['foto', 'rusuh', 'demo', 'anti', 'trump', 'amerika', 'serikat']"
1,"['aksi', 'demo', 'tuju', 'depan', 'gedung', 'laku', 'orang', 'simpatisan', 'komando', 'boedi', 'djarot', 'dkk', 'robek', 'bakar', 'poster', 'habib', 'rizieq', 'syihab', 'nyata', 'buntut', 'panjang', 'kota', 'bandung', 'jadi', 'bentrok', 'ormas', 'gera', 'jaga', 'indonesia', 'islam', 'fpi', 'hti', 'lpi', 'bela', 'jaga', 'pancasila', 'nkri', 'ulama', 'akibat', 'orang', 'anggota', 'ormasa', 'gera', 'jaga', 'indonesia', 'mati', 'kena', 'sabet', 'pedang', 'lasykar', 'fpi', 'pihak', 'hti', 'orang', 'alami', 'luka', 'sabet', 'bahu', 'bukan', 'bentrok', 'luas', 'hingga', 'jadi', 'bakar', 'beberapa', 'toko', 'dekat', 'markas', 'lempar', 'bom', 'molotov', 'aparat', 'polisi', 'berani', 'tkp']"
1,"['celaka', 'maut', 'air', 'terjun', 'uluk', 'til', 'belu', 'ntt']"
1,"['lebih', 'jauh', 'prijanto', 'kata', 'istilah', 'tugas', 'partai', 'sampai', 'ketua', 'umum', 'pdip', 'megawati', 'soekarnoputri', 'jokowi', 'nilai', 'modus', 'komunisme', 'istilah', 'tugas', 'partai', 'mirip', 'kerja', 'partai', 'pernah', 'kata', 'tokoh', 'pki', 'dn', 'aidit']"
1,"['gubernur', 'jakarta', 'anies', 'baswedan', 'dapat', 'harga', 'baik', 'seluruh', 'dunia', 'tangan']"
1,"['kabar', 'baru', 'new', 'zealand', 'subhanallah', 'masyarakat', 'new', 'zealand', 'pd', 'ajar', 'wudhu', 'kumpul', 'lapang', 'mulai', 'ajar', 'dalam', 'islam', 'kalau', 'allah', 'hendak', 'semua', 'jadi', 'allahu', 'akbar', 'sungguh', 'allah', 'maha', 'bolak', 'balik', 'hati', 'manusia']"
1,"['kabar', 'kini', 'jumlah', 'polisi', 'india', 'tiba', 'indonesia', 'tertib', 'masyarakat', 'yg', 'tdk', 'mau', 'tinggal', 'rumah', 'siap', 'pantat', 'minyak', 'gosok']"
1,"['military', 'vehicles', 'arrived', 'york', 'wuhan', 'coronavirus']"
1,"['keluyur', 'luar', 'malaysia', 'tembak', 'api', 'pakai']"
1,"['antisipasi', 'corona', 'seluruh', 'bumn', 'dki', 'tutup']"
1,"['manusia', 'yg', 'gk', 'punya', 'nilai', 'dn', 'kuwalitas', 'gk', 'pantas', 'mnjdi', 'apa', 'negeri']"
1,"['sandiwara', 'dagel', 'koplax', 'perskusi', 'sendiri', 'viralkan', 'sendiri', 'lapor', 'sendiri', 'minta', 'maaf', 'maaf', 'sendiri', 'sakit', 'jiwa', 'kali', 'begini']"
1,"['kepala', 'satpol', 'pp', 'damkar', 'martin', 'nandung', 'gak', 'jelas', 'sumber', 'penanggungjawab', 'ndak', 'cap', 'tanda', 'tangan']"
1,"['ketua', 'kpu', 'imbau', 'masyarakat', 'hormat', 'hasil', 'milu', 'banyak', 'curang']"
1,"['hoaks', 'mbak', 'giat', 'ajar', 'normal', 'giat', 'kampus', 'normal']"
1,"['akhir', 'gus', 'ipul', 'wakil', 'gubernur', 'jatim', 'turun', 'tangan', 'selesai', 'fitnah', 'yg', 'tuduh', 'tum', 'pbnu', 'prof', 'dr', 'kh', 'said', 'aqil', 'siroj', 'moga', 'tukang', 'fitnah']"
1,"['asosiasi', 'guru', 'bahasa', 'sastra', 'indonesia', 'kecam', 'anies', 'baswedan', 'lihai', 'tata', 'kata', 'bodoh', 'warga', 'jakarta']"
1,"['khoirul', 'anwar', 'anggap', 'gila', 'tertawa', 'bahkan', 'cemooh', 'ide', 'anggap', 'muskil', 'tak', 'masuk', 'akal', 'semua', 'ilmuwan', 'kumpul', 'hokkaido', 'jepang', 'anggap', 'pikir', 'presentasi', 'tak', 'guna']"
1,"['syukur', 'jokowi', 'p', 'tnp', 'kamera', 'bawa', 'bekal', 'sendiri', 'kompak', 'salam', 'jokowi']"
1,"['polisi', 'tembak', 'saksi', 'trima', 'rekap', 'pleno', 'kpu']"
0,"['hari', 'pasang', 'baliho', 'contoh', 'surat', 'suara', 'pilpres', 'kpu', 'kec', 'bontonompo', 'kab', 'gowa', 'mana', 'foto', 'capres', 'cawapres', 'luar', 'biasa', 'kpu', 'gowa', 'kalian', 'cedera', 'demokrasi']"
1,"['info', 'tun', 'masuk', 'aja', 'tadi', 'tun', 'satu', 'tunanetra', 'indonesia', 'yg', 'jkt', 'ngecek', 'surat', 'suara', 'yg', 'braile', 'kpu', 'nyata', 'hampir', 'salah', 'semua']"
0,"['gambar', 'foto', 'tera', 'kemas', 'beras', 'toko', 'tani', 'indonesia', 'bukan', 'foto', 'presiden', 'ri', 'bapak', 'jokowi', 'foto', 'model', 'staf', 'tan', 'biro', 'umum', 'ada', 'tan', 'mas', 'agus', 'faizal', 'kata', 'kepala', 'biro', 'humas', 'informasi', 'publik', 'tan', 'kuntoro', 'boga', 'andri', 'selasa']"
0,"['betul', 'hubung', 'imunisasi', 'sakit', 'sendiri', 'bukan', 'efek', 'vaksin', 'mr', 'ujar']"
1,"['kpu', 'harus', 'punya', 'server', 'sendiri', 'itb', 'moratel', 'gimana', 'milu']"
1,"['hubung', 'rekrutmen', 'calon', 'karyawan', 'pt', 'pindad', 'wilayah', 'kerja', 'liput', 'region', 'sulawesi']"
0,"['maradona', 'bantah', 'kabar', 'diri', 'tinggal', 'usai', 'laga', 'argentina', 'vs', 'nigeria', 'piala', 'dunia']"
1,"['test', 'fb', 'mark', 'zuckerberg', 'ceo', 'facebook', 'temu', 'kata', 'bff', 'pasti', 'akun', 'aman', 'facebook', 'ketik', 'bff', 'komentar', 'lihat', 'hijau', 'akun', 'lindung', 'muncul', 'warna', 'hijau', 'ubah', 'kata', 'sandi', 'segera', 'mungkin', 'retas', 'orang', 'copied']"
0,"['dasar', 'tinjau', 'internal', 'redaksi', 'temu', 'fakta', 'editor', 'unggah', 'artikel', 'sebut', 'abai', 'standar', 'tentu', 'utama', 'kait', 'cover', 'bothside', 'masuk', 'selektif', 'cari', 'narasumber', 'jadi', 'akun', 'anonim', 'rujuk', 'utama']"
0,"['teror', 'kiai', 'ponpes', 'diri', 'hoax', 'cerita', 'benar']"
0,"['utk', 'sekian', 'kali', 'jadi', 'aniaya', 'thdp', 'hr', 'ulama', 'bogor', 'bacok', 'orang', 'gila', 'umat', 'islam', 'rapat', 'baris', 'always', 'waspada', 'saveulama']"
0,"['bahaya', 'makan', 'rambutan', 'minum', 'teh', 'manis', 'sebab', 'sumbat', 'salur', 'napas']"
1,"['wali', 'kota', 'solo', 'fx', 'had', 'rudyatmo', 'geram', 'informasi', 'hoax', 'kait', 'banjir', 'jalan', 'slamet', 'riyadi', 'solo']"
1,"['tahun', 'sekolah', 'layar', 'udah', 'bayar', 'mahal', 'hari', 'didik', 'militer', 'sakit', 'hati', 'sakit']"
1,"['sisa', 'video', 'demo', 'jarah', 'warung', 'jakarta', 'november', 'malam', 'share', 'biar', 'tahu', 'laku']"
1,"['milik', 'saham', 'taxi', 'express', 'usaha', 'bakal', 'cagub', 'sandiaga', 'uno']"
1,"['mesin', 'mobil', 'sering', 'mati', 'atas', 'lintas', 'rel', 'kereta', 'api', 'org', 'awam', 'terkadang', 'ira', 'sbbkan', 'krn', 'lintas', 'tsb', 'sajen', 'demit']"
0,"['perintah', 'rencana', 'impor', 'beras', 'juta', 'ton', 'indonesia', 'gagal', 'swasembada']"
1,"['percaya', 'satupunmedia', 'tv', 'siar', 'demo', 'tolak', 'uu', 'orang', 'desa', 'jauh', 'jangkau', 'percaya', 'sama', 'tv', 'padahal', 'tv', 'boking', 'rezim', 'rakyat', 'buka', 'mata', 'pikir', 'isu', 'covid', 'bentuk', 'bodoh', 'sdm']"
1,"['bawa', 'sendiri', 'bakar', 'sendiri', 'lapor', 'sendiri', 'memang', 'pki', 'tukang', 'nyusup', 'licik', 'alih', 'tolak', 'ruu', 'kpd', 'umat', 'kristiani', 'jgn', 'hasut', 'pki', 'yg', 'suka', 'fitnah', 'adu', 'domba', 'dukung', 'bela', 'pki', 'dosa', 'besar', 'pki', 'tdk', 'percaya', 'yesus', 'kristus', 'dukung', 'tempat', 'kerak', 'neraka']"
1,"['minggu', 'juni', 'buat', 'orang', 'menang', 'rilis', 'hadiah']"
1,"['surat', 'nomor', 'pertamina', 'perihal', 'panggil', 'seleksi', 'rekrutmen', 'karyawan', 'surat', 'sebut', 'lokasi', 'seleksi', 'rekrutmen', 'gedung', 'perwira', 'lantai', 'jl', 'medan', 'merdeka', 'timur', 'jakarta', 'pusat']"
1,"['mana', 'ucap', 'bela', 'sungkawa', 'presiden', 'dr', 'team', 'medis', 'yg', 'gugur', 'medan', 'sama', 'sekali']"
1,"['gereja', 'minta', 'azan', 'mrk', 'yakin', 'krn', 'dasar', 'riset', 'corona', 'ga', 'aktif', 'bila', 'dengar', 'azan']"
1,"['america', 'looting', 'everywhere', 'fear', 'corona', 'virus']"
1,"['buat', 'indonesia', 'pabrik', 'korsel', 'salesnya', 'tiongkok', 'bel', 'indonesia', 'mumet', 'endas', 'foto', 'dus', 'lihat', 'tulis', 'merek', 'apd', 'tulis', 'korea', 'bawah', 'lalu', 'tulis', 'bahasa', 'inggris', 'tunjuk', 'jumlah', 'satu', 'dus', 'warna', 'apd', 'nomor', 'seri', 'tarik', 'bagi', 'bawah', 'dapat', 'tulis', 'made', 'indonesia']"
0,"['komunikasi', 'menteri', 'bumn', 'sesuai', 'aja', 'presiden', 'jokowi', 'twc', 'laku', 'tutup', 'unjung']"
1,"['selamat', 'sore', 'barusan', 'dpt', 'info', 'dr', 'kwn', 'yg', 'kerja', 'rs', 'sintang', 'satu', 'pasien', 'virus', 'corona', 'dr', 'badau', 'sdg', 'otw', 'rujuk', 'rumah', 'sakit', 'rujuk', 'sintang', 'utk', 'waspada', 'klu', 'kunjung', 'rs', 'anang', 'klupa', 'pakai', 'masker']"
1,"['ikarang', 'siaga', 'virus', 'corona', 'kabar', 'daerah', 'lippo', 'yg', 'serang', 'viirus', 'corona', 'orang', 'tinggal', 'dunia', 'nyelidiki', 'himbauan', 'warga', 'cikarang', 'sekitar', 'hari', 'wajib', 'pakai', 'masker', 'kena', 'virus', 'virus', 'corona', 'buah', 'usaha', 'besar', 'meikarta', 'perintah', 'blm', 'tindak', 'tegas', 'bahkan', 'tdi', 'pagi', 'aksi', 'habib', 'bekas', 'minta', 'perintah', 'basmi', 'virus', 'corona', 'bekas']"
1,"['akibat', 'main', 'game', 'ular', 'yg', 'lgi', 'trending', 'skrang', 'hati', 'gaeeees']"
1,"['artikel', 'dot', 'blogspot', 'dot', 'com', 'tampil', 'artikel', 'judul', 'percuma', 'lapor', 'pdip', 'sebut', 'sukmawati', 'tahan', 'orang', 'kuat', 'awal', 'artikel', 'tulis', 'merdekaind']"
1,"['maskapai', 'tebang', 'turki', 'lari', 'diri', 'tabrak', 'rencana', 'teroris', 'tanker', 'bahan', 'bakar', 'ahli', 'pilot', 'putus', 'ambil', 'sekian', 'detik', 'selamat', 'tumpang', 'sebut', 'mukjizat', 'teroris', 'khilafah', 'nkri']"
1,"['bila', 'ikhlas', 'hati', 'utk', 'hilang', 'derita', 'anak', 'mohon', 'video', 'terus', 'kpd', 'siapa', 'anak', 'dapat', 'royalty', 'ribu', 'rupiah', 'wa', 'yg', 'rim', 'terimakasih', 'moga', 'dapat', 'pahala', 'aamiin', 'yra']"
1,"['salah', 'dulu', 'bilang', 'jangan', 'sentuh', 'miras', 'tetes', 'malah', 'nyabu']"
1,"['info', 'belah']"
0,"['mohon', 'maaf', 'pak', 'pilih', 'gila', 'hoax', 'yg', 'benar', 'sesuai', 'putus', 'mk', 'pilih', 'dg', 'ganggu', 'gila', 'salah', 'satu', 'jenis', 'lagipula', 'angka', 'hoax', 'dulu', 'juta', 'sekarang', 'diskon', 'jadi', 'juta', 'yg', 'benar']"
0,"['berita', 'pagi', 'tv', 'one', 'hubung', 'unggul', 'jambi', 'kardus', 'kpu', 'bakar', 'oknum', 'hilang', 'bukti', 'sekarang', 'paham', 'kotak', 'suara', 'kardus']"
1,"['apa', 'semua', 'klaim', 'sm', 'metro', 'tv', 'kenal', 'kagak', 'ngomong', 'kagum', 'urat', 'malu', 'nya', 'dah', 'putus', 'besok', 'ganti', 'candi', 'borobudur', 'menara', 'eiffel', 'bahkan', 'air', 'terjun', 'niagara', 'bakal', 'klaim', 'si', 'jae', 'bangun']"
1,"['waduh', 'pak', 'sby', 'kok', 'gitu', 'sih', 'suruh', 'coblos', 'nomor', 'jokowi', 'amin', 'kasihan', 'kan', 'pak', 'punah', 'orangbaikpilihjokowi', 'jokowilagi']"
1,"['ekor', 'singa', 'lintas', 'sabana', 'sama', 'anak', 'nya', 'krn', 'panas', 'terik', 'anak', 'nyaris', 'tdk', 'jalan']"
1,"['waduh', 'kopi', 'suka', 'ku', 'ni', 'stok', 'kopi', 'ku', 'baru', 'beli', 'jadi', 'takut', 'minum']"
1,"['zambian', 'student', 'china', 'killed', 'chinese', 'nationals', 'dating', 'chinese', 'woman']"
1,"['lama', 'edar', 'media', 'sosial', 'surat', 'edar', 'mengatasnamakan', 'bank', 'indonesia', 'bi', 'isi', 'panggil', 'wawancara', 'calon', 'pegawai', 'bi', 'pasti', 'hoaks']"
1,"['poster', 'edar', 'media', 'sosial', 'rawan', 'nasional', 'kabupaten', 'bekas', 'rencana', 'gelar', 'deklarasi', 'lapang', 'mustika', 'ratu', 'cibuntu', 'camat', 'cibitung', 'minggu']"
1,"['subahanallah', 'astagfirullah', 'allah', 'hu', 'sadis', 'nya', 'cara', 'pikir', 'politik', 'pdip', 'negri']"
0,"['tegas', 'indo', 'barometer', 'nyata', 'meme', 'hasil', 'survei', 'pilpres', 'sebut', 'hoax', 'alias', 'benar', 'indo', 'barometer', 'klarifikasi', 'data', 'sebut', 'benar', 'bukan', 'sumber', 'indo', 'barometer', 'ujar', 'direktur', 'eksekutif', 'indo', 'barometer', 'qodari', 'minggu']"
1,"['jokowi', 'jual', 'indonesia']"
0,"['klarifikasi', 'sekali', 'tulis', 'rupa', 'inisiatif', 'oknum', 'karyawan', 'yg', 'punya', 'hak', 'mesin', 'kasir', 'bukan', 'dr', 'pihak', 'owner']"
1,"['masuk', 'monas', 'tangan', 'stempel', 'logo', 'kristus', 'paling', 'tonjol', 'kupon', 'charles', 'honor', 'kader', 'dapil', 'dki', 'bilang', 'aja', 'lu', 'mo', 'tipu', 'dasar', 'kodok', 'bangkong']"
0,"['lsf', 'klarifikasi', 'kait', 'potong', 'menit', 'durasi', 'film', 'avengers', 'infinity', 'war']"
0,"['nangkap', 'polisi', 'kamboja', 'ribut', 'netizen', 'indonesia']"
0,"['red', 'army', 'kalau', 'orang', 'lihat', 'kan', 'identik', 'komunis', 'identik', 'satu', 'uni', 'soviet', 'vietnam', 'maupun', 'china']"
1,"['hadir', 'latih', 'masjid', 'cyber', 'army', 'ada', 'sabtu', 'desember', 'jam', 'tempat', 'masjid', 'baitul', 'ihsan', 'bank', 'indonesia', 'jakarta', 'pusat']"
1,"['gubernur', 'papu', 'lukas', 'enembe', 'kalau', 'non', 'muslim', 'jadi', 'gubernur', 'dki', 'presiden', 'indonesia', 'biar', 'papua', 'melanesia', 'merdeka']"
1,"['ketidakhadiran', 'presiden', 'joko', 'widodo', 'jokowi', 'puncak', 'ingat', 'hari', 'anak', 'nasional', 'han', 'mataram', 'ntb', 'hari', 'sabtu', 'timbul', 'kecewa', 'datang', 'bagai', 'provinsi']"
1,"['berita', 'baru', 'hari', 'sri', 'mulyani', 'sanggup', 'lanjut', 'serah', 'tugas', 'rizal', 'ramli']"
1,"['sekarang', 'baru', 'sedang', 'jadi', 'orang', 'datang', 'pintu', 'pintu', 'bagi', 'masker', 'kata', 'bagi', 'masker', 'perintah', 'benar', 'minta', 'kena', 'masker', 'lihat', 'masker', 'sebut', 'cocok', 'lapor', 'klo', 'masker', 'alamat', 'masker', 'yg', 'beri', 'bius', 'lalu', 'rampok', 'jangan', 'ambil', 'masker', 'orang', 'asing', 'ingat', 'waktu', 'kritis', 'putus', 'asa', 'tingkat', 'jahat', 'tingkat', 'lama', 'periode', 'harap', 'informasi', 'mungkin', 'guna', 'manfaat', 'mohon', 'maaf', 'bila', 'salah', 'waspada', 'lah', 'siapa', 'yg', 'kenal']"
1,"['assalamualaikum', 'wr', 'wb', 'rumah', 'sakit', 'paksa', 'tutup', 'karyawan', 'positif']"
1,"['info', 'bumn', 'warga', 'negara', 'australia', 'nama', 'antonius', 'reiner', 'haryanto', 'angkat', 'jadi', 'direktur', 'transformasi', 'bisnis', 'holding', 'rumah', 'sakit', 'bumn', 'pertamedika', 'pertama', 'kali', 'warga', 'negara', 'asing', 'jadi', 'direksi', 'bumn', 'indonesia', 'mohon', 'bantu', 'sebar', 'info', 'tolakwnajadidireksibumn']"
1,"['busuk', 'rs', 'bokap', 'gw', 'sakit', 'apa', 'diagnosa', 'nya', 'covid', 'inti', 'yg', 'tinggal', 'rs', 'langsung', 'vonis', 'covid', 'angka', 'mati', 'covid', 'yg', 'tingkat', 'mungkin', 'bukan', 'covid', 'lai', 'data', 'asal', 'rs']"
1,"['lesson', 'wolfpack', 'wolves', 'front', 'old', 'sick', 'walk', 'front', 'set', 'pace', 'running', 'group', 'lest', 'get', 'left', 'behind', 'next', 'wolves', 'strongest', 'best', 'tasked', 'protect', 'front', 'side', 'attack', 'pack', 'middle', 'always', 'protected', 'attack', 'behind', 'also', 'among', 'strongest', 'best', 'tasked', 'protect', 'back', 'side', 'attack', 'last', 'one', 'leader', 'ensures', 'one', 'left', 'behind', 'keeps', 'pack', 'unified', 'path', 'always', 'ready', 'run', 'direction', 'protect', 'serves', 'bodyguard', 'entire', 'group']"
1,"['buat', 'yg', 'aku', 'meng', 'ingat', 'kan', 'kalau', 'dlm', 'waktu', 'dekat', 'buka', 'jangan', 'mall', 'dulu', 'krn', 'pd', 'mall', 'tutup', 'banyak', 'rusak', 'yg', 'jamur', 'keri']"
1,"['vaksin', 'pertama', 'kali', 'buat', 'bawah', 'khalifah', 'ottoman', 'tahun', 'lady', 'mary', 'montagu', 'istri', 'dubes', 'british', 'istanbul', 'tulis', 'surat', 'beberapa', 'teman', 'istanbul', 'sebut', 'vaksinasi', 'obat', 'orang', 'cacar', 'mary', 'cerita', 'perempuan', 'kumpul', 'lalu', 'lengan', 'buat', 'macam', 'gores', 'beri', 'alami', 'demam', 'ringan', 'selanjunya', 'jadi', 'imun', 'surat', 'dokumentasi', 'tua', 'sangkut', 'produksi', 'pakai', 'vaksin', 'sebut', 'tanggal', 'april', 'jenner', 'sebut', 'temu', 'vaksin', 'cacar', 'smallpox', 'laku', 'teliti', 'tahun', 'edward', 'temu', 'teori', 'tehniknya', 'produksi', 'vaksin', 'sedang', 'louis', 'pasteur', 'buat', 'vaksin', 'rabies', 'antrax', 'hendak', 'buat', 'studi', 'produksi', 'vaksin', 'habis', 'uang', 'lalu', 'tulis', 'surat', 'sultan', 'abdul', 'hamid', 'ii', 'sultan', 'lalu', 'tuju', 'syarat', 'laboratorium', 'pindah', 'istanbul', 'pasteur', 'tolak', 'syarat', 'tsb', 'sultan', 'lalu', 'minta', 'dokter', 'ottoman', 'jadi', 'asisten', 'teliti', 'kemudian', 'terima', 'pasteur', 'sultan', 'kemudian', 'kirim', 'bantu', 'lira', 'ottoman', 'beri', 'pasteur', 'harga', 'medali', 'order', 'medjidie', 'class', 'tahun', 'vaksin', 'rabies', 'buat', 'lalu', 'bawa', 'istanbul', 'awal', 'januari', 'vaksin', 'rabies', 'pertama', 'kali', 'produksi', 'istanbul']"
1,"['profesor', 'fisiologi', 'dokter', 'jepang', 'profesor', 'dr', 'tasuku', 'honjo', 'cipta', 'sensasi', 'depan', 'media', 'hari', 'kata', 'virus', 'korona', 'alami', 'pengaruh', 'seluruh', 'dunia', 'sesuai', 'sifat', 'suhu', 'beda', 'bagai', 'negara', 'alami', 'dampak', 'buruk', 'milik', 'suhu', 'sama', 'cina']"
1,"['omd', 'indonesia', 'office', 'tower', 'floor', 'unit', 'h', 'jl', 'casablanca', 'raya', 'kav', 'jakarta', 'selatan', 'jangan', 'kokas', 'dulu', 'mall', 'lockdown', 'salah', 'satu', 'staff', 'atas', 'suspect']"
1,"['teliti', 'luas', 'temu', 'tunjuk', 'konsumsi', 'minum', 'alkohol', 'bantu', 'kurang', 'risiko', 'infeksi', 'coronavirus', 'baru', 'vodka', 'paling', 'rekomendasi', 'minum', 'bersih', 'bersih']"
1,"['warga', 'bogor', 'belakang', 'heboh', 'kasus', 'anak', 'kutuk', 'ibu', 'anak', 'kutuk', 'jadi', 'batu', 'sang', 'ibu', 'gunung', 'picung', 'kabupaten', 'bogor', 'banyak', 'pihak', 'benar', 'berita', 'sebut', 'berita', 'anak', 'ubah', 'jadi', 'batu', 'kembang', 'cepat', 'lalu', 'media', 'sosial', 'facebook']"
1,"['keren', 'benar', 'lembaga', 'suci']"
1,"['sabar', 'mrk', 'tengah', 'usaha', 'benerin']"
1,"['jkw', 'menang', 'pilpres', 'gak', 'otomatis', 'lantik', 'pasal', 'uud', 'harus', 'menang', 'pilpres', 'menang', 'wilayah', 'provinsi', 'suara', 'wilayah', 'provinsi', 'bawah', 'persen']"
1,"['tampak', 'jin', 'mata', 'sipit', 'belakang', 'hakim', 'mk', 'kira', 'edit', 'nyata', 'asli', 'lihat', 'video', 'fuadbakh', 'taipan', 'intervensi', 'mk']"
1,"['ahok', 'ganti', 'ruf', 'amin']"
1,"['simbol', 'kb', 'daerah', 'bantul', 'projotamansari', 'paksa', 'tutup', 'terpal', 'kronis', 'ame', 'tuh', 'patung', 'kaga', 'salah', 'lo', 'blongsongi', 'pake', 'terpal', 'kaya', 'buah', 'nangka', 'paraah']"
0,"['komunikasi', 'kemenkominfo', 'blokir', 'situs', 'sebut', 'kata', 'kabid', 'humas', 'polda', 'metro', 'jaya', 'kombes', 'argo', 'yuwono', 'selasa']"
1,"['jadi', 'ds', 'batuah', 'ds']"
0,"['telusur', 'laku', 'jawa', 'pos', 'video', 'benar', 'lama', 'sejak', 'edar', 'media', 'sosial']"
1,"['komsumsi', 'garam', 'impor', 'china']"
1,"['info', 'sangat', 'penting']"
1,"['pt', 'garuda', 'indonesia', 'persero', 'tbk', 'undang', 'tarik', 'muda', 'enerjik', 'gabung', 'sama', 'pramugari', 'udara', 'dapat', 'senang', 'keliling', 'dunia', 'kenal', 'ramah', 'indonesia', 'minat', 'silah', 'kirim', 'surat', 'cv', 'lamar', 'via', 'email', 'recruitment', 'kisar', 'gaji', 'rp', 'rp', 'gantung', 'posisi']"
1,"['kapan', 'negeri', 'mau', 'kalah', 'rakyat', 'vietnam', 'filipina', 'malaysia', 'bahkan', 'hongkong', 'china', 'usir', 'tetap', 'mau', 'jadi', 'jongos', 'budak', 'jajah']"
1,"['dukung', 'lgbt', 'ridwan', 'kamil', 'siap', 'tinggal', 'pilih', 'relegius', 'pilkada', 'jawa', 'barat']"
0,"['emosi', 'dominasi', 'politik']"
0,"['awas', 'orang', 'tua', 'milik', 'putra', 'putri', 'remaja', 'anjak', 'dewasa', 'bekal', 'benteng', 'denga', 'ilmu', 'agama', 'jerumus', 'jurang', 'hancur', 'salah', 'satu', 'colek', 'komunis', 'hmmm', 'mata']"
0,"['rekam', 'jejak', 'program', 'isu', 'sara', 'lah', 'jadi', 'ujung', 'tombak', 'tak', 'siap', 'kalah']"
1,"['media', 'online', 'media', 'daring']"
1,"['pasang', 'calon', 'gubernur', 'wakil', 'gubernur', 'dki', 'hadap', 'tindak', 'keras', 'laku', 'kampanye', 'kali', 'laku', 'kelompok', 'orang', 'guna', 'atribut', 'bendera', 'agama', 'tentu', 'beberapa', 'antara', 'guna', 'topi', 'tulis', 'fpi', 'henti', 'paksa', 'bhakti', 'sosial', 'upa', 'obat', 'gratis', 'massal', 'laku', 'baguna', 'badan', 'tanggulang', 'bencana', 'dpp', 'pdi', 'juang', 'lurah', 'jembatan', 'besi', 'camat', 'tambora', 'minggu', 'tanggal', 'januari']"
1,"['logo', 'bank', 'indonesia', 'pecah', 'ratus', 'ribu', 'dapat', 'bendera', 'tentara', 'komunis']"
1,"['upa', 'vidio', 'jelas', 'biskuit', 'crispy', 'crackers', 'kandung', 'lilin', 'sangat', 'mudah', 'bakar']"
1,"['produsen', 'rokok', 'phillip', 'morris', 'mulai', 'jual', 'jenis', 'rokok', 'gandung', 'ganja', 'marijuana', 'produk', 'pasar', 'jenis', 'marlboro', 'sedia', 'outlet', 'khusus', 'lisensi', 'negara', 'bagi', 'colorado', 'wshington', 'dc']"
1,"['antenna', 'inside', 'masks']"
1,"['pks', 'tolak', 'apa', 'sandiwara']"
1,"['jerman', 'dapat', 'awan', 'hitam', 'tedengar', 'suara', 'orang', 'adzan', 'lingkung', 'tdk', 'yg', 'betul', 'lewat', 'lokasi', 'semua', 'nonton', 'ambil', 'gambar', 'awan', 'rekam', 'suara', 'adzan', 'silah']"
1,"['fi', 'kapten', 'amerika', 'capten', 'steve', 'bangun', 'masa', 'modern', 'kamu', 'lihat', 'virus', 'corona', 'repost', 'follow', 'anthonymackie', 'sebastianstan', 'wyattrussell', 'zemo', 'disneyplus', 'thefalconandthewintersoldier', 'thanosdidnothingwrong', 'avengers', 'endgame', 'infinitywar', 'chrisevans', 'chrishemsworth', 'captainamerica', 'thor', 'falconandthewintersoldier', 'hawkeye', 'infintywar', 'marvelindonesia', 'marvelindo', 'konspirasi']"
1,"['kata', 'jaga', 'jarak', 'mutusin', 'matarantai', 'eh', 'kok', 'konser', 'malah', 'rame', 'doi', 'datang', 'aduh', 'piye', 'iki', 'piye']"
1,"['menteri', 'agama', 'fahrur', 'rozi', 'izin', 'laksana', 'sholat', 'tarawih', 'buka', 'puasa', 'sama', 'bulan', 'ramadan', 'tahun', 'tetap', 'jaga', 'bersih', 'waspada']"
1,"['utuk', 'saudara', 'yg', 'mau', 'beli', 'vitamin', 'utk', 'sedia', 'rumah', 'sekarang', 'karna', 'stok', 'obat', 'vitamin', 'yg', 'lg', 'butuh', 'stok', 'sdh', 'tip', 'distributor', 'farmasi', 'obat', 'expedisi', 'byk', 'yg', 'libur', 'beberapa', 'pasar', 'tradisional', 'teluk', 'betung', 'mulai', 'besok', 'yg', 'tutup', 'sd', 'karna', 'mau', 'dr', 'perintah', 'jadi', 'yg', 'mau', 'beli', 'sayur', 'bilah', 'sekarang']"
